method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,risk_budget,risk_score,accepted,budget_breach,fixed_risk_utility
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,4,96,0.55878000,0.42708333,0.19051994,0.59356244,0.26692465,0.11265472,0.07353047,0.23350048,0.20110339,0.09719369,0.05000000,0.26716370,0,0,0.15535900
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,5,96,0.55878000,0.42708333,0.19693674,0.59453544,0.26777065,0.11323486,0.06613250,0.23404848,0.20183235,0.08975861,0.05000000,0.26140019,0,0,0.16180013
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,6,96,0.55878000,0.48958333,0.26379938,0.59550844,0.26861665,0.11194001,0.06550104,0.22659248,0.19494881,0.09032753,0.05000000,0.25862121,0,0,0.22868710
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,7,96,0.55878000,0.48958333,0.26237227,0.59648144,0.26946265,0.11252016,0.06610708,0.22714048,0.19567777,0.09089645,0.05000000,0.25990122,0,0,0.22728430
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,8,96,0.55878000,0.59375000,0.37222682,0.59745444,0.27030865,0.10997531,0.06465061,0.22768848,0.18371923,0.09146537,0.05000000,0.25441624,0,0,0.33716318
tail_risk_reweighting_selector,force_limited_twist_policy,counterfactual_missing,tiny_budget,combined_stress,9,96,0.55878000,0.52083333,0.29864095,0.59842744,0.25914865,0.11228673,0.06645692,0.22823648,0.19276180,0.09179417,0.05000000,0.25470890,0,0,0.26360163
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,0,96,0.54100000,0.51041667,0.29025662,0.59734600,0.26523884,0.11029458,0.06608247,0.21143600,0.19391958,0.09014078,0.05000000,0.25519414,0,0,0.25519027
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,1,96,0.54100000,0.54166667,0.32219343,0.59833300,0.26609684,0.10994568,0.06607848,0.21199200,0.19085278,0.09071794,0.05000000,0.25446309,0,0,0.28715176
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,2,96,0.54100000,0.56250000,0.34300208,0.59932000,0.26695484,0.10990928,0.06628074,0.21254800,0.18905472,0.09129510,0.05000000,0.25440855,0,0,0.30798508
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,3,96,0.54100000,0.46875000,0.24140089,0.60030700,0.26781284,0.11331039,0.06875175,0.21310400,0.20121292,0.09187226,0.05000000,0.26179550,0,0,0.20640857
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,4,96,0.54100000,0.54166667,0.31476323,0.58728700,0.26867084,0.11171149,0.06792276,0.21366000,0.19363140,0.09244942,0.05000000,0.26130552,0,0,0.27944541
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,5,96,0.54100000,0.53125000,0.30218738,0.58827400,0.26952884,0.11261260,0.06874377,0.21421600,0.19563959,0.09302658,0.05000000,0.26328047,0,0,0.26689423
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,6,96,0.54100000,0.52083333,0.29557291,0.58926100,0.27038684,0.10550970,0.06908455,0.21477200,0.19716755,0.09360374,0.05000000,0.25923002,0,0,0.26030443
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,7,96,0.54100000,0.48958333,0.26074072,0.59024800,0.27124484,0.10703580,0.07031806,0.21532800,0.20171325,0.09418090,0.05000000,0.26255797,0,0,0.22549692
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,8,96,0.54100000,0.60416667,0.38170287,0.59123500,0.27210284,0.10418691,0.06866407,0.21588400,0.18849644,0.09475806,0.05000000,0.25641492,0,0,0.34648374
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,large_budget,combined_stress,9,96,0.54100000,0.51041667,0.28010168,0.59222200,0.27296084,0.10758801,0.07113508,0.21644000,0.20065464,0.09533522,0.05000000,0.26380187,0,0,0.24490723
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55900000,0.58333333,0.36239200,0.59764900,0.26939516,0.10867702,0.06577973,0.22357200,0.18613244,0.09117990,0.05000000,0.25434472,0,0,0.32733323
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55900000,0.53125000,0.30681396,0.59864300,0.27025916,0.11083235,0.06743011,0.21612800,0.19322088,0.09176118,0.05000000,0.25903489,0,0,0.27178004
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55900000,0.46875000,0.23549985,0.58563000,0.27112316,0.11330018,0.06928673,0.21668800,0.20213835,0.09234246,0.05000000,0.26734864,0,0,0.20014060
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55900000,0.44791667,0.21178554,0.58662400,0.27198716,0.11451801,0.07031835,0.21724800,0.20542054,0.09292374,0.05000000,0.27000931,0,0,0.17645114
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55900000,0.52083333,0.28822474,0.58761800,0.27285116,0.11292334,0.06949372,0.21780800,0.19728398,0.09350502,0.05000000,0.26658148,0,0,0.25291519
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55900000,0.53125000,0.29789494,0.58861200,0.27371516,0.11320368,0.06990659,0.21836800,0.19675992,0.09408630,0.05000000,0.26721265,0,0,0.26261024
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55900000,0.47916667,0.24675751,0.58960600,0.27457916,0.10735501,0.07107673,0.21892800,0.20336812,0.09466758,0.05000000,0.26587741,0,0,0.21149766
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55900000,0.43750000,0.20078688,0.59060000,0.27544316,0.10919784,0.07252085,0.21948800,0.20918781,0.09524886,0.05000000,0.26989108,0,0,0.16555188
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55900000,0.56250000,0.33546821,0.59159400,0.27630716,0.10604067,0.07066497,0.22004800,0.18470250,0.09583014,0.05000000,0.26047945,0,0,0.30025806
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55900000,0.39583333,0.16169799,0.59258800,0.26516516,0.11117728,0.07434061,0.22060800,0.20517955,0.09617130,0.05000000,0.26688826,0,0,0.12651269
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,0,96,0.58150000,0.41666667,0.18004243,0.59216000,0.27854906,0.11319886,0.06715281,0.22739600,0.20395024,0.09821498,0.05000000,0.27044051,0,0,0.14484643
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,1,96,0.58150000,0.46875000,0.24125463,0.59314700,0.26740106,0.11176874,0.06649284,0.22795200,0.19777829,0.09054802,0.05000000,0.26055257,0,0,0.20608331
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,2,96,0.58150000,0.45833333,0.22867878,0.59413400,0.26825906,0.11266984,0.06731385,0.22850800,0.19978649,0.09112518,0.05000000,0.26252752,0,0,0.19353213
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,3,96,0.58150000,0.43750000,0.20497476,0.59512100,0.26911706,0.11388345,0.06834111,0.22906400,0.20306343,0.09170234,0.05000000,0.26517897,0,0,0.16985278
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,4,96,0.58150000,0.39583333,0.16053517,0.59610800,0.26997506,0.11572205,0.06978087,0.22161600,0.20887788,0.09227950,0.05000000,0.26918342,0,0,0.12543787
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,5,96,0.58150000,0.48958333,0.25924098,0.59709500,0.27083306,0.11349816,0.06853938,0.22217200,0.19819858,0.09285666,0.05000000,0.26439337,0,0,0.22416836
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,6,96,0.58150000,0.46875000,0.23553696,0.59808200,0.27169106,0.11471176,0.06956664,0.22272800,0.20147552,0.09343382,0.05000000,0.26704483,0,0,0.20048901
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,7,96,0.58150000,0.53125000,0.29777113,0.58506200,0.27254906,0.11342536,0.06894390,0.22328400,0.19516275,0.09401098,0.05000000,0.26723135,0,0,0.26239768
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,8,96,0.58150000,0.46875000,0.22955445,0.58604900,0.27340706,0.11588897,0.07079617,0.22384000,0.20351470,0.09458814,0.05000000,0.27258880,0,0,0.19420567
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,small_budget,combined_stress,9,96,0.58150000,0.47916667,0.24519631,0.58703600,0.27426506,0.10816107,0.07072444,0.22439600,0.20250515,0.09516530,0.05000000,0.26718534,0,0,0.20987221
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,0,96,0.60550000,0.44791667,0.20384077,0.58860900,0.27779282,0.11246063,0.07365241,0.23258400,0.20862395,0.09818386,0.05000000,0.27627315,0,0,0.16855599
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,1,96,0.60550000,0.42708333,0.18274833,0.58958900,0.27864482,0.11367000,0.07467531,0.23313600,0.20189066,0.09875690,0.05000000,0.27631408,0,0,0.14748806
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,2,96,0.60550000,0.54166667,0.31028404,0.59056900,0.27949682,0.11081688,0.06501296,0.23368800,0.18866861,0.09932994,0.05000000,0.26519933,0,0,0.27504827
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,3,96,0.60550000,0.46875000,0.23223011,0.59154900,0.28034882,0.11358876,0.06706710,0.23424000,0.19828406,0.09189898,0.05000000,0.26914303,0,0,0.19701884
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,4,96,0.60550000,0.46875000,0.23653113,0.59252900,0.26919482,0.11371690,0.06743402,0.23479200,0.19845062,0.09223190,0.05000000,0.26470940,0,0,0.20134435
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,5,96,0.60550000,0.45833333,0.22548632,0.59350900,0.27004682,0.11461378,0.06825067,0.22734000,0.20045357,0.09280494,0.05000000,0.26667514,0,0,0.19032405
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,6,96,0.60550000,0.41666667,0.17953625,0.59448900,0.27089882,0.11644816,0.06968607,0.22789200,0.20626278,0.09337798,0.05000000,0.27067037,0,0,0.14439848
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,7,96,0.60550000,0.35416667,0.11132985,0.59546900,0.27175082,0.11890753,0.07153397,0.22844400,0.21460948,0.09395102,0.05000000,0.27601860,0,0,0.07621658
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,8,96,0.60550000,0.47916667,0.24343045,0.59644900,0.27260282,0.11574191,0.06966937,0.22899600,0.20011868,0.09452406,0.05000000,0.26918984,0,0,0.20834167
tail_risk_reweighting_selector,force_limited_twist_policy,compound_spurious_shift,tiny_budget,combined_stress,9,96,0.60550000,0.50000000,0.26116224,0.58342200,0.27345482,0.11570128,0.06986726,0.22954800,0.19887566,0.09509710,0.05000000,0.27207314,0,0,0.22574779
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,0,96,0.24300000,0.58333333,0.42762480,0.61009100,0.19547784,0.08117616,0.05083117,0.22978000,0.19080843,0.07235756,0.05000000,0.17913429,0,0,0.39287708
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,1,96,0.24300000,0.63541667,0.48197221,0.61097300,0.19624584,0.08013884,0.05034926,0.23027600,0.18512547,0.07287292,0.05000000,0.17691196,0,0,0.44724654
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,2,96,0.24300000,0.63541667,0.48067879,0.61185500,0.19701384,0.08066403,0.05089859,0.23077200,0.18578626,0.07338828,0.05000000,0.17807214,0,0,0.44597516
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,3,96,0.24300000,0.67708333,0.52517867,0.61273700,0.19778184,0.07993921,0.05062293,0.23126800,0.18137206,0.06589964,0.05000000,0.17444527,0,0,0.49049710
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,4,96,0.24300000,0.55208333,0.39034725,0.61361900,0.19854984,0.08421439,0.05364726,0.23176400,0.19725785,0.06641500,0.05000000,0.18372345,0,0,0.35568772
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,5,96,0.24300000,0.65625000,0.50033549,0.61450100,0.19931784,0.08161458,0.05213410,0.23226000,0.18523114,0.06693036,0.05000000,0.17811863,0,0,0.46569802
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,6,96,0.24300000,0.60416667,0.44340124,0.61538300,0.20008584,0.08370226,0.05371468,0.23275600,0.19223568,0.06744572,0.05000000,0.18266130,0,0,0.40878581
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,7,96,0.24300000,0.66666667,0.50578967,0.60225800,0.20085384,0.08235245,0.05302652,0.23325200,0.18584425,0.06796108,0.05000000,0.18270955,0,0,0.47084612
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,8,96,0.24300000,0.65625000,0.49336808,0.60314000,0.20162184,0.08319013,0.05378210,0.23374800,0.18777379,0.06847644,0.05000000,0.18454623,0,0,0.45844658
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,large_budget,combined_stress,9,96,0.24300000,0.62500000,0.46021092,0.60402200,0.20238984,0.08465281,0.05495019,0.22624000,0.19224083,0.06899180,0.05000000,0.18773590,0,0,0.42531147
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,0,96,0.26100000,0.69791667,0.54350710,0.61201100,0.20083368,0.07927818,0.05070720,0.23483600,0.17914877,0.07434467,0.05000000,0.17761943,0,0,0.50880738
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,1,96,0.26100000,0.58333333,0.42107420,0.61290000,0.20160768,0.08324509,0.05352964,0.23533600,0.19377105,0.06686015,0.05000000,0.18414928,0,0,0.38639670
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,2,96,0.26100000,0.56250000,0.39751416,0.61378900,0.20238168,0.08439950,0.05449584,0.23583600,0.19697459,0.06737963,0.05000000,0.18667168,0,0,0.36285888
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,3,96,0.26100000,0.61458333,0.45185128,0.61467800,0.20315568,0.08336642,0.05401829,0.23633600,0.19129687,0.06789911,0.05000000,0.18445857,0,0,0.41721823
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,4,96,0.26100000,0.67708333,0.51422943,0.60156000,0.20392968,0.08202083,0.05333448,0.23683600,0.18491069,0.06841859,0.05000000,0.18451604,0,0,0.47926843
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,5,96,0.26100000,0.60416667,0.43502856,0.60244900,0.20470368,0.08473774,0.05533193,0.23733600,0.19445797,0.06893807,0.05000000,0.19042093,0,0,0.40008979
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,6,96,0.26100000,0.67708333,0.51736044,0.60333800,0.19347168,0.08262342,0.05419840,0.23783600,0.18567511,0.06921743,0.05000000,0.18113197,0,0,0.48244389
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,7,96,0.26100000,0.63541667,0.47306482,0.60422700,0.19424568,0.08440284,0.05557709,0.23033200,0.19141615,0.06973691,0.05000000,0.18500736,0,0,0.43817050
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,8,96,0.26100000,0.62500000,0.46063295,0.60511600,0.19501968,0.08524475,0.05633704,0.23083200,0.19335093,0.07025639,0.05000000,0.18685326,0,0,0.42576085
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,medium_budget,combined_stress,9,96,0.26100000,0.69791667,0.53722641,0.60600500,0.19579368,0.08358666,0.05544699,0.23133200,0.18513572,0.07077587,0.05000000,0.18328715,0,0,0.50237653
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,0,96,0.28350000,0.61458333,0.44098427,0.60343500,0.20710848,0.08743062,0.05698629,0.23689600,0.19497832,0.07155417,0.05000000,0.19563494,0,0,0.40607015
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,1,96,0.28350000,0.61458333,0.44542926,0.60431700,0.19587048,0.08749958,0.05729214,0.23739200,0.19507147,0.07182941,0.05000000,0.19107226,0,0,0.41053719
conformal_shift_guard_selector,contact_grasp_policy,iid_mechanisms,small_budget,combined_stress,2,96,0.28350000,0.55208333,0.37736684,0.60519900,0.19663848,0.08989976,0.05907898,0.23788800,0.20334476,0.07234477,0.05000000,0.19629144,0,0,0.34249682
