method,split,task,regime,mean_success_rate,ci95_success_rate,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
invariant_risk_selection,combined_stress,deformable_pull_policy,rare_contact_mechanism,0.496599,0.039675,0.557711,0.001408,0.249603,0.001075,0.117030,0.001498,0.069710,0.001247,0.250631,0.000843,0.091139,0.002575,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,color_mechanism_confound,0.598639,0.044305,0.552098,0.001485,0.241860,0.001133,0.108016,0.001742,0.066824,0.002943,0.246246,0.000958,0.085181,0.000754,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,compound_spurious_shift,0.544218,0.031269,0.546310,0.001472,0.262609,0.003520,0.122289,0.003042,0.070100,0.000662,0.249238,0.001818,0.095929,0.000694,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,iid_mechanisms,0.668367,0.025166,0.568743,0.001357,0.225226,0.001037,0.096501,0.000245,0.065758,0.000298,0.240910,0.000435,0.083427,0.000689,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,intervention_gap,0.571429,0.043205,0.545297,0.001383,0.256646,0.003564,0.115891,0.001566,0.065835,0.001256,0.249211,0.000844,0.093654,0.000648,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,material_shift,0.600340,0.046904,0.550941,0.001357,0.245521,0.001037,0.110555,0.001307,0.065275,0.002745,0.248055,0.000647,0.091056,0.000689,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,operator_bias_shift,0.591837,0.041589,0.555695,0.003783,0.251238,0.001085,0.114043,0.001656,0.069435,0.001379,0.249300,0.000917,0.088934,0.002365,7,84
invariant_risk_selection,combined_stress,force_limited_twist_policy,rare_contact_mechanism,0.588435,0.069788,0.551303,0.001460,0.253583,0.001114,0.113572,0.001444,0.067021,0.001886,0.246371,0.001849,0.091929,0.000741,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,color_mechanism_confound,0.528912,0.037019,0.543194,0.001395,0.238153,0.003558,0.110055,0.000932,0.066668,0.000703,0.246945,0.000571,0.089930,0.000655,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,compound_spurious_shift,0.528912,0.041944,0.527702,0.001383,0.263630,0.003876,0.122725,0.001427,0.067504,0.001172,0.251401,0.000837,0.095901,0.000637,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,iid_mechanisms,0.593537,0.041186,0.551986,0.005279,0.229351,0.000970,0.098706,0.001553,0.067779,0.001999,0.241165,0.000826,0.085518,0.002417,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,intervention_gap,0.542517,0.037712,0.538801,0.001293,0.254744,0.000989,0.118027,0.001566,0.069567,0.001309,0.250706,0.000866,0.091631,0.000656,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,material_shift,0.574830,0.034427,0.541044,0.001267,0.242785,0.003944,0.110834,0.001048,0.065955,0.000885,0.247816,0.000698,0.087320,0.000578,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,operator_bias_shift,0.547619,0.026458,0.539434,0.005228,0.243729,0.001018,0.114822,0.001236,0.069457,0.002149,0.249497,0.000782,0.091087,0.000676,7,84
invariant_risk_selection,combined_stress,mobile_place_policy,rare_contact_mechanism,0.527211,0.044887,0.538998,0.001370,0.250756,0.003883,0.117143,0.002568,0.068549,0.001304,0.248715,0.002591,0.089274,0.002414,7,84
invariant_risk_selection,combined_stress,peg_search_policy,color_mechanism_confound,0.630952,0.027889,0.528153,0.001370,0.238525,0.003883,0.109542,0.001195,0.065510,0.001075,0.246069,0.002417,0.086958,0.002666,7,84
invariant_risk_selection,combined_stress,peg_search_policy,compound_spurious_shift,0.523810,0.041366,0.514285,0.001357,0.263505,0.003891,0.125062,0.002764,0.069454,0.000884,0.251265,0.002827,0.093733,0.002649,7,84
invariant_risk_selection,combined_stress,peg_search_policy,iid_mechanisms,0.658163,0.020817,0.530317,0.003849,0.228182,0.000951,0.099331,0.000885,0.065213,0.002485,0.243066,0.000630,0.081494,0.000630,7,84
invariant_risk_selection,combined_stress,peg_search_policy,intervention_gap,0.579932,0.044597,0.520744,0.001267,0.251140,0.000970,0.117686,0.001695,0.068064,0.001382,0.251255,0.000878,0.091661,0.000643,7,84
invariant_risk_selection,combined_stress,peg_search_policy,material_shift,0.568027,0.036616,0.526236,0.001242,0.243332,0.003960,0.112570,0.002116,0.067230,0.000998,0.245857,0.002645,0.089040,0.000565,7,84
invariant_risk_selection,combined_stress,peg_search_policy,operator_bias_shift,0.573129,0.043928,0.525653,0.001306,0.248476,0.000999,0.112945,0.001832,0.068243,0.001515,0.247729,0.000971,0.088815,0.000663,7,84
invariant_risk_selection,combined_stress,peg_search_policy,rare_contact_mechanism,0.551020,0.049814,0.524919,0.003810,0.248419,0.003583,0.113565,0.001766,0.070300,0.001385,0.247959,0.000874,0.090170,0.000629,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,color_mechanism_confound,0.681973,0.054535,0.562769,0.003778,0.231141,0.002827,0.101183,0.002098,0.066301,0.001684,0.242166,0.001053,0.081193,0.002368,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,compound_spurious_shift,0.585034,0.043033,0.547884,0.001421,0.253642,0.001085,0.115728,0.001187,0.068244,0.000935,0.246751,0.000645,0.089707,0.002365,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,iid_mechanisms,0.683673,0.025892,0.568349,0.001306,0.218214,0.000999,0.093278,0.001076,0.063697,0.000946,0.238838,0.000703,0.078539,0.000663,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,intervention_gap,0.593537,0.011863,0.554623,0.001331,0.244917,0.003590,0.109013,0.000491,0.068114,0.000570,0.243927,0.000622,0.085547,0.000622,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,material_shift,0.649660,0.019626,0.555360,0.004821,0.231828,0.003921,0.103710,0.002556,0.065633,0.002716,0.241189,0.002659,0.085038,0.001919,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,operator_bias_shift,0.579932,0.044305,0.556539,0.001370,0.234864,0.003570,0.109361,0.002290,0.066979,0.001269,0.243546,0.002659,0.083373,0.002450,7,84
invariant_risk_selection,heldout_mechanism,contact_grasp_policy,rare_contact_mechanism,0.641156,0.026176,0.554956,0.001408,0.237600,0.001075,0.107237,0.001382,0.065735,0.001218,0.244805,0.000873,0.085491,0.002575,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,color_mechanism_confound,0.596939,0.036158,0.568768,0.005127,0.225878,0.001114,0.103356,0.001511,0.067201,0.002486,0.243108,0.000889,0.079734,0.000741,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,compound_spurious_shift,0.520408,0.022608,0.559167,0.001447,0.254058,0.003532,0.116870,0.000989,0.070372,0.000904,0.246702,0.000765,0.089838,0.002424,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,iid_mechanisms,0.598639,0.031269,0.579169,0.003815,0.218283,0.003906,0.095921,0.001203,0.067222,0.001072,0.239905,0.000838,0.079577,0.000611,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,intervention_gap,0.564626,0.047726,0.557161,0.003806,0.243919,0.001037,0.111480,0.001663,0.067472,0.002263,0.246008,0.000852,0.088143,0.000689,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,material_shift,0.583333,0.036717,0.563894,0.001331,0.231897,0.001018,0.105792,0.002086,0.064177,0.001180,0.242068,0.002521,0.083788,0.002606,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,operator_bias_shift,0.561224,0.030307,0.561519,0.001395,0.237412,0.003868,0.107255,0.001321,0.064916,0.001195,0.243316,0.000927,0.086103,0.000644,7,84
invariant_risk_selection,heldout_mechanism,deformable_pull_policy,rare_contact_mechanism,0.561224,0.037565,0.564664,0.001434,0.240264,0.001095,0.108196,0.001552,0.067449,0.001311,0.244121,0.000894,0.087157,0.001885,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,color_mechanism_confound,0.651361,0.034048,0.567586,0.003752,0.228768,0.001152,0.101305,0.002466,0.066806,0.000961,0.239612,0.002528,0.084335,0.000767,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,compound_spurious_shift,0.557823,0.025676,0.547517,0.001498,0.254242,0.003507,0.116779,0.000840,0.066249,0.000755,0.247288,0.000691,0.086874,0.000707,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,iid_mechanisms,0.649660,0.043759,0.569350,0.001383,0.218125,0.003876,0.095172,0.000962,0.062548,0.000634,0.240128,0.000486,0.080953,0.001914,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,intervention_gap,0.583333,0.031388,0.552271,0.003787,0.244029,0.003860,0.109609,0.003233,0.066993,0.003319,0.242158,0.000458,0.086271,0.000650,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,material_shift,0.608844,0.029876,0.565509,0.003796,0.231740,0.001056,0.103522,0.002664,0.067925,0.000927,0.240259,0.001894,0.081734,0.000702,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,operator_bias_shift,0.605442,0.057703,0.560592,0.005137,0.233633,0.002824,0.107491,0.002318,0.068186,0.001398,0.244623,0.001187,0.082720,0.001934,7,84
invariant_risk_selection,heldout_mechanism,force_limited_twist_policy,rare_contact_mechanism,0.627551,0.051604,0.558553,0.005107,0.237743,0.001133,0.105259,0.001265,0.068682,0.000933,0.242614,0.000602,0.085776,0.002544,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,color_mechanism_confound,0.586735,0.038345,0.548244,0.001421,0.226083,0.002830,0.100383,0.001279,0.063533,0.001076,0.239741,0.000790,0.082880,0.000690,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,compound_spurious_shift,0.552721,0.046348,0.534479,0.003787,0.252855,0.003860,0.116165,0.003608,0.068432,0.003385,0.244257,0.000491,0.088592,0.000650,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,iid_mechanisms,0.612245,0.047180,0.562737,0.001293,0.218126,0.000989,0.097687,0.000946,0.066539,0.000616,0.240632,0.002055,0.080188,0.000656,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,intervention_gap,0.578231,0.035590,0.546771,0.001319,0.246579,0.001008,0.110733,0.001272,0.068614,0.001060,0.245183,0.000732,0.086104,0.000669,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,material_shift,0.630952,0.045826,0.545175,0.001293,0.231740,0.003929,0.100821,0.001440,0.063553,0.001467,0.240168,0.000825,0.082113,0.002458,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,operator_bias_shift,0.585034,0.062242,0.545328,0.001357,0.239151,0.001037,0.110102,0.001367,0.065424,0.000892,0.244062,0.002683,0.084579,0.002596,7,84
invariant_risk_selection,heldout_mechanism,mobile_place_policy,rare_contact_mechanism,0.554422,0.039721,0.540385,0.001395,0.242798,0.001066,0.107969,0.001308,0.066655,0.002879,0.243415,0.000737,0.086175,0.000708,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,color_mechanism_confound,0.624150,0.060000,0.529898,0.001395,0.230973,0.002837,0.100479,0.001327,0.064525,0.002941,0.240208,0.000373,0.082972,0.000677,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,compound_spurious_shift,0.557823,0.037908,0.515470,0.001383,0.255533,0.001056,0.115611,0.000670,0.068478,0.003109,0.245859,0.000424,0.089461,0.000702,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,iid_mechanisms,0.676871,0.044514,0.544623,0.001267,0.214615,0.000970,0.095392,0.001066,0.064378,0.001339,0.238656,0.002413,0.080262,0.000643,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,intervention_gap,0.600340,0.024870,0.525409,0.001293,0.240632,0.000989,0.109075,0.001049,0.065632,0.000927,0.244295,0.000693,0.084515,0.000656,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,material_shift,0.612245,0.041321,0.527060,0.001267,0.235090,0.000970,0.102615,0.001167,0.065830,0.003062,0.241312,0.000602,0.082297,0.002417,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,operator_bias_shift,0.610544,0.058658,0.535101,0.001331,0.236411,0.003906,0.106114,0.001774,0.067914,0.001354,0.242990,0.000836,0.084035,0.000611,7,84
invariant_risk_selection,heldout_mechanism,peg_search_policy,rare_contact_mechanism,0.583333,0.028350,0.525286,0.001370,0.241549,0.001047,0.109545,0.001391,0.064740,0.001212,0.245591,0.000856,0.087793,0.000695,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,color_mechanism_confound,0.646259,0.031269,0.565878,0.001395,0.221456,0.001066,0.100641,0.001054,0.065316,0.000905,0.240572,0.001932,0.078452,0.002373,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,compound_spurious_shift,0.578231,0.018954,0.549546,0.001383,0.242873,0.001056,0.114668,0.001075,0.067032,0.000987,0.246431,0.000761,0.087369,0.002378,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,iid_mechanisms,0.705782,0.021430,0.567481,0.004847,0.214123,0.000970,0.088233,0.001103,0.062922,0.002458,0.234677,0.000730,0.076186,0.002632,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,intervention_gap,0.632653,0.038249,0.559069,0.001293,0.239666,0.000989,0.108327,0.001300,0.067591,0.001064,0.244540,0.000717,0.084689,0.000656,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,material_shift,0.630952,0.048305,0.560993,0.001267,0.224037,0.002872,0.101756,0.001425,0.064408,0.001040,0.241830,0.000611,0.080159,0.000611,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,operator_bias_shift,0.637755,0.067330,0.553810,0.001331,0.229376,0.001018,0.105653,0.002110,0.064591,0.001954,0.241528,0.002723,0.083497,0.001904,7,84
invariant_risk_selection,heldout_object,contact_grasp_policy,rare_contact_mechanism,0.615646,0.037317,0.561275,0.001370,0.230323,0.001047,0.103576,0.003096,0.067191,0.000648,0.238996,0.000512,0.080963,0.000695,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,color_mechanism_confound,0.612245,0.059129,0.574089,0.001421,0.222812,0.001085,0.099349,0.002199,0.065142,0.001766,0.239738,0.001081,0.081539,0.001888,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,compound_spurious_shift,0.551020,0.032886,0.556181,0.001408,0.243046,0.001075,0.112307,0.000932,0.065829,0.000787,0.243598,0.000616,0.087362,0.000715,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,iid_mechanisms,0.639456,0.042817,0.578226,0.005259,0.215664,0.000989,0.092620,0.002652,0.066153,0.002384,0.235434,0.002668,0.079400,0.000656,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,intervention_gap,0.556122,0.024795,0.566106,0.004812,0.238426,0.003914,0.109842,0.000669,0.070045,0.000625,0.244688,0.000619,0.084860,0.000604,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,material_shift,0.608844,0.044222,0.569451,0.001293,0.223863,0.000989,0.100132,0.001480,0.064046,0.001187,0.239857,0.000762,0.078771,0.000656,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,operator_bias_shift,0.595238,0.046944,0.570148,0.001357,0.231682,0.003891,0.104168,0.002862,0.066386,0.001306,0.239125,0.001709,0.079228,0.000624,7,84
invariant_risk_selection,heldout_object,deformable_pull_policy,rare_contact_mechanism,0.540816,0.054806,0.566333,0.001395,0.231030,0.002837,0.107608,0.001261,0.066554,0.000870,0.243855,0.000534,0.084750,0.001891,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,color_mechanism_confound,0.627551,0.031269,0.571194,0.001472,0.222788,0.003823,0.097444,0.002421,0.065741,0.001067,0.236958,0.000877,0.081850,0.000683,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,compound_spurious_shift,0.561224,0.031151,0.549678,0.001460,0.247177,0.001114,0.115882,0.000771,0.067486,0.002803,0.247070,0.000581,0.084792,0.000741,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,iid_mechanisms,0.693878,0.040643,0.578128,0.003810,0.209162,0.002851,0.089375,0.001380,0.064774,0.001119,0.235949,0.000769,0.076432,0.000651,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,intervention_gap,0.634354,0.026317,0.554929,0.001370,0.240767,0.001047,0.106635,0.000829,0.065249,0.002675,0.242855,0.000612,0.085642,0.000695,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,material_shift,0.641156,0.021858,0.562493,0.001344,0.227652,0.001027,0.102793,0.001133,0.062680,0.001019,0.241737,0.001863,0.081685,0.002391,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,operator_bias_shift,0.602041,0.023254,0.565222,0.001408,0.230135,0.001075,0.104834,0.001311,0.066240,0.001169,0.242276,0.000854,0.081929,0.002575,7,84
invariant_risk_selection,heldout_object,force_limited_twist_policy,rare_contact_mechanism,0.593537,0.024646,0.558509,0.003774,0.230739,0.001104,0.107816,0.000862,0.066344,0.002614,0.242811,0.002441,0.081449,0.000735,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,color_mechanism_confound,0.615646,0.020817,0.552397,0.001383,0.224113,0.003564,0.100084,0.000707,0.063220,0.000674,0.240341,0.000649,0.081964,0.000648,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,compound_spurious_shift,0.557823,0.043928,0.537185,0.001370,0.249799,0.001047,0.114642,0.001726,0.066616,0.002033,0.245516,0.000925,0.088079,0.000695,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,iid_mechanisms,0.607143,0.033775,0.560626,0.001255,0.213173,0.003629,0.095082,0.001098,0.063531,0.000964,0.239584,0.000753,0.076093,0.000583,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,intervention_gap,0.568027,0.024267,0.545400,0.005269,0.240467,0.000979,0.108576,0.002783,0.069495,0.002182,0.239982,0.000647,0.085790,0.001914,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,material_shift,0.620748,0.021858,0.556424,0.003844,0.224802,0.000960,0.099203,0.001787,0.067317,0.001018,0.237848,0.000786,0.082380,0.001919,7,84
invariant_risk_selection,heldout_object,mobile_place_policy,operator_bias_shift,0.634354,0.034801,0.545928,0.001319,0.227657,0.001008,0.103365,0.002451,0.064494,0.002544,0.239252,0.002439,0.082878,0.002400,7,84
