method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
uncertainty_active_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.58697778,0.40625000,0.06604368,0.52601204,0.35986514,0.14675458,0.09001195,0.23581564,0.24250872,0.11290841,mechanism_hiddenness,7
uncertainty_active_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.58697778,0.45833333,0.12033967,0.52692904,0.36066314,0.14573840,0.08955184,0.23633164,0.23685198,0.11344437,mechanism_hiddenness,7
uncertainty_active_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.58697778,0.45833333,0.12473324,0.52784604,0.34945514,0.14582850,0.08987950,0.23684764,0.23697135,0.11374021,mechanism_hiddenness,7
uncertainty_active_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.58697778,0.42708333,0.09724591,0.52876304,0.35025314,0.13930832,0.09058916,0.23736364,0.24098437,0.10627217,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.58213333,0.43750000,0.10777356,0.52207696,0.35422171,0.13713222,0.08811932,0.23796613,0.23737983,0.11343377,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.58213333,0.40625000,0.07307507,0.52297296,0.35500171,0.13860336,0.08929613,0.23847013,0.24185736,0.11395737,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.58213333,0.40625000,0.07304172,0.52386896,0.35578171,0.13913700,0.08985419,0.23897413,0.24252864,0.10647697,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.58213333,0.39583333,0.06059956,0.52476496,0.35656171,0.13998314,0.09061850,0.23947813,0.24446867,0.10700057,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.58213333,0.46875000,0.13718273,0.52566096,0.35734171,0.13832928,0.08973281,0.23998213,0.23625870,0.10752417,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.58213333,0.35416667,0.01037177,0.51254996,0.35812171,0.14230042,0.09255962,0.24048613,0.25144650,0.10804777,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.58213333,0.48958333,0.15372394,0.51344596,0.35890171,0.13877156,0.09043642,0.24099013,0.23562403,0.10857137,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.58213333,0.35416667,0.00774378,0.51434196,0.35968171,0.14336770,0.09367573,0.24149413,0.25278906,0.10909497,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.58213333,0.40625000,0.06207063,0.51523796,0.36046171,0.14233884,0.09320254,0.24199813,0.24711659,0.10961857,mechanism_hiddenness,7
uncertainty_active_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.58213333,0.45833333,0.12365664,0.51613396,0.34923571,0.14085376,0.09248587,0.23449813,0.24087647,0.10990205,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.59666667,0.48958333,0.15428253,0.52803722,0.36005800,0.14843070,0.08657839,0.24023467,0.22977196,0.11032383,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.59666667,0.33333333,-0.01400539,0.52896822,0.36086800,0.15367298,0.09025200,0.24075867,0.24950071,0.11086803,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.59666667,0.28125000,-0.07101163,0.52989922,0.36167800,0.15579026,0.09186312,0.24128267,0.25654196,0.11141223,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.59666667,0.43750000,0.10028387,0.53083022,0.35048200,0.15120132,0.08910575,0.24180667,0.23764056,0.11171631,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.59666667,0.33333333,-0.01236321,0.53176122,0.35129200,0.15488110,0.09174812,0.24233067,0.25102556,0.11226051,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.59666667,0.38541667,0.04343297,0.53269222,0.35210200,0.15387338,0.09129674,0.23485067,0.24537930,0.11280471,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.59666667,0.32291667,-0.02470144,0.53362322,0.35291200,0.15630316,0.09311411,0.23537467,0.25368930,0.11334891,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.59666667,0.28125000,-0.07057952,0.53455422,0.35372200,0.15810794,0.09451897,0.23589867,0.25946180,0.11389311,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.59666667,0.35416667,0.00286509,0.52147822,0.35453200,0.15647522,0.09365509,0.23642267,0.25183832,0.11443731,mechanism_hiddenness,7
uncertainty_active_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.59666667,0.35416667,0.00278032,0.52240922,0.35534200,0.15703000,0.09423496,0.23694667,0.25253582,0.10697751,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.58455556,0.30208333,-0.04351961,0.52224200,0.35584042,0.15117544,0.09072415,0.23563289,0.25360367,0.11200303,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.58455556,0.41666667,0.07755566,0.52315200,0.35663242,0.14828003,0.08902219,0.23614489,0.24032918,0.11253487,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.58455556,0.39583333,0.05396477,0.52406200,0.35742442,0.14944713,0.09000147,0.23665689,0.24354845,0.11306671,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.58455556,0.42708333,0.08601471,0.52497200,0.35821642,0.14905172,0.08994950,0.23716889,0.24042396,0.11359855,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.58455556,0.34375000,0.00161619,0.52588200,0.35900842,0.14408982,0.09168604,0.23768089,0.25077549,0.11413039,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.58455556,0.34375000,0.00156227,0.52679200,0.35980042,0.14463192,0.09225282,0.23819289,0.25145725,0.10665823,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.58455556,0.32291667,-0.02511576,0.51369500,0.36059242,0.14579901,0.09323210,0.23870489,0.25523680,0.10719007,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.58455556,0.33333333,-0.00958374,0.51460500,0.34937842,0.14557238,0.09334915,0.23921689,0.25408217,0.10748179,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.58455556,0.34375000,0.00020987,0.51551500,0.35017042,0.14580198,0.09370969,0.23972889,0.25349519,0.10801363,mechanism_hiddenness,7
uncertainty_active_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.58455556,0.41666667,0.07677247,0.51642500,0.35096242,0.14415657,0.09283272,0.24024089,0.24529570,0.10854547,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.59303333,0.36458333,0.01306497,0.52059016,0.36052493,0.15137165,0.09395985,0.24158053,0.25153231,0.11339583,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.59303333,0.36458333,0.01165842,0.52154916,0.36135893,0.15194334,0.09455716,0.24212053,0.25225079,0.11395651,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.59303333,0.48958333,0.15104904,0.52250816,0.35018693,0.14830880,0.09243599,0.23465653,0.23717661,0.11427707,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.59303333,0.44791667,0.10641047,0.52346716,0.35102093,0.15013050,0.09385831,0.23519653,0.24297009,0.10683375,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.59303333,0.50000000,0.16064475,0.52442616,0.35185493,0.14913969,0.09342437,0.23573653,0.23734481,0.10739443,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.59303333,0.30208333,-0.04303238,0.52538516,0.35268893,0.15564888,0.08993643,0.23627653,0.25216453,0.10795511,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.59303333,0.47916667,0.14473990,0.52634416,0.35352293,0.15090807,0.08702750,0.23681653,0.23131425,0.10851579,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.59303333,0.37500000,0.03205169,0.52730316,0.35435693,0.15460476,0.08968731,0.23735653,0.24472022,0.10907647,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.59303333,0.47916667,0.14788818,0.52826216,0.35519093,0.14404746,0.08774188,0.23789653,0.23227095,0.10963715,mechanism_hiddenness,7
uncertainty_active_selector,force_limited_twist_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.59303333,0.50000000,0.16873797,0.52922116,0.35602493,0.14399415,0.08792670,0.23843653,0.23045192,0.11019783,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.58697778,0.45833333,0.14888486,0.53516504,0.33269478,0.13472360,0.08838352,0.22108364,0.22934808,0.10236501,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.58697778,0.45833333,0.14754001,0.53608204,0.33349278,0.13526993,0.08895467,0.22159964,0.23003509,0.10290097,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.58697778,0.36458333,0.04604167,0.53699904,0.33429078,0.13862875,0.09138206,0.22211564,0.24214085,0.10343693,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.58697778,0.42708333,0.11146582,0.53791604,0.33508878,0.13730007,0.09071570,0.22263164,0.23521536,0.10397289,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.58697778,0.40625000,0.09702923,0.53883304,0.33588678,0.13847140,0.08369535,0.22314764,0.22843487,0.10450885,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.58697778,0.39583333,0.08455622,0.53975004,0.33668478,0.13933022,0.08447274,0.22366364,0.23039063,0.10504481,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.58697778,0.44791667,0.14037297,0.54066704,0.33748278,0.13831405,0.08401263,0.21617564,0.22473389,0.10558077,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.58697778,0.43750000,0.12789995,0.54158404,0.33828078,0.13917287,0.08479003,0.21669164,0.22668965,0.10611673,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.58697778,0.43750000,0.12655511,0.54250104,0.33907878,0.13971919,0.08536117,0.21720764,0.22737665,0.10665269,mechanism_hiddenness,7
influence_function_selector,contact_grasp_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.58697778,0.43750000,0.12521027,0.54341804,0.33987678,0.14026552,0.08593231,0.21772364,0.22806366,0.10718865,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.58213333,0.44791667,0.14273641,0.53673196,0.33188236,0.13763483,0.08321987,0.21832613,0.22389352,0.10610698,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.58213333,0.41666667,0.10803792,0.53762796,0.33266236,0.13910597,0.08439668,0.21883013,0.22837105,0.10663058,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.58213333,0.38541667,0.07930080,0.53852396,0.33344236,0.13257311,0.08509325,0.21933413,0.23236833,0.10715418,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.58213333,0.39583333,0.08911498,0.53941996,0.33422236,0.13279425,0.08544506,0.21983813,0.23177086,0.10767778,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.58213333,0.36458333,0.05569713,0.54031596,0.33500236,0.13426539,0.08662187,0.22034213,0.23624839,0.10019738,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.58213333,0.37500000,0.06551130,0.54121196,0.33578236,0.13448653,0.08697367,0.22084613,0.23565092,0.10072098,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.58213333,0.51041667,0.20886348,0.54210796,0.33656236,0.13095767,0.08485048,0.22135013,0.21982845,0.10124458,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.58213333,0.47916667,0.17416499,0.54300396,0.33734236,0.13242881,0.08602729,0.22185413,0.22430598,0.10176818,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.58213333,0.36458333,0.04735402,0.52989296,0.33812236,0.13639995,0.08885410,0.22235813,0.23949379,0.10229178,mechanism_hiddenness,7
influence_function_selector,peg_search_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.58213333,0.40625000,0.09055270,0.53078896,0.33890236,0.13568359,0.08858716,0.22286213,0.23509006,0.10281538,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.59666667,0.51041667,0.19723202,0.54269222,0.33758960,0.14061190,0.08899383,0.22059467,0.22453556,0.10299446,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,1,96,0.59666667,0.39583333,0.07345678,0.54362322,0.33839960,0.14460418,0.09184244,0.22111867,0.23918930,0.10353866,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,2,96,0.59666667,0.42708333,0.10807716,0.54455422,0.33920960,0.14422146,0.09180356,0.22164267,0.22607555,0.10408286,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,3,96,0.59666667,0.42708333,0.11327503,0.54548522,0.34001960,0.14477624,0.08437943,0.22216667,0.22677305,0.10462706,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,4,96,0.59666667,0.36458333,0.04514062,0.54641622,0.34082960,0.14720602,0.08619679,0.22269067,0.23508304,0.10517126,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,5,96,0.59666667,0.44791667,0.13280054,0.54734722,0.34163960,0.14526080,0.08512666,0.22321467,0.22563054,0.10571546,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,6,96,0.59666667,0.43750000,0.12604538,0.54827822,0.33044360,0.14567186,0.08566930,0.22373867,0.22702914,0.10601954,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,7,96,0.59666667,0.42708333,0.11507256,0.54920922,0.33125360,0.14653914,0.08645541,0.21625867,0.22899539,0.10656374,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,8,96,0.59666667,0.36458333,0.04693815,0.55014022,0.33206360,0.14896892,0.08827278,0.21678267,0.23730539,0.10710794,mechanism_hiddenness,7
influence_function_selector,deformable_pull_policy,mechanism_hiddenness_7,small_budget,combined_stress,9,96,0.59666667,0.38541667,0.06782907,0.55107122,0.33287360,0.14889870,0.08844015,0.21730667,0.23546538,0.10765214,mechanism_hiddenness,7
influence_function_selector,mobile_place_policy,mechanism_hiddenness_7,small_budget,combined_stress,0,96,0.58455556,0.38541667,0.06614748,0.53689700,0.33347957,0.14148572,0.09190428,0.21599289,0.24075984,0.10467581,mechanism_hiddenness,7
