method,split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error
label_balanced_selection,clean_budget,color_mechanism_confound,force_limited_twist_policy,6,84,0.607143,0.416955,0.388865,0.157300,0.102137,0.157355,0.129146
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,0,84,0.511905,0.412926,0.400622,0.169569,0.106746,0.158425,0.130826
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,1,84,0.488095,0.413702,0.401216,0.170702,0.107699,0.159043,0.131219
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,2,84,0.559524,0.414478,0.401811,0.160974,0.106095,0.158709,0.131613
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,3,84,0.619048,0.415254,0.402404,0.159607,0.105232,0.158494,0.132006
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,4,84,0.392857,0.416030,0.402998,0.166811,0.110596,0.161135,0.132400
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,5,84,0.559524,0.416806,0.391587,0.161449,0.106930,0.159849,0.132601
label_balanced_selection,clean_budget,material_shift,contact_grasp_policy,6,84,0.547619,0.417582,0.392180,0.162225,0.107623,0.160348,0.132995
label_balanced_selection,clean_budget,material_shift,peg_search_policy,0,84,0.559524,0.386798,0.395661,0.161994,0.104601,0.160129,0.131555
label_balanced_selection,clean_budget,material_shift,peg_search_policy,1,84,0.500000,0.387550,0.396236,0.164185,0.106319,0.161092,0.131936
label_balanced_selection,clean_budget,material_shift,peg_search_policy,2,84,0.488095,0.388302,0.396813,0.164948,0.106999,0.161579,0.132317
label_balanced_selection,clean_budget,material_shift,peg_search_policy,3,84,0.476190,0.389054,0.397388,0.165711,0.107679,0.162066,0.132698
label_balanced_selection,clean_budget,material_shift,peg_search_policy,4,84,0.547619,0.389806,0.397964,0.163973,0.106543,0.161720,0.133079
label_balanced_selection,clean_budget,material_shift,peg_search_policy,5,84,0.523810,0.390558,0.398541,0.165093,0.107482,0.162326,0.133461
label_balanced_selection,clean_budget,material_shift,peg_search_policy,6,84,0.547619,0.391310,0.399116,0.164784,0.107384,0.162456,0.133842
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,0,84,0.500000,0.418326,0.399537,0.165980,0.104431,0.162672,0.127721
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,1,84,0.476190,0.419118,0.400143,0.167122,0.105392,0.163298,0.128122
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,2,84,0.523810,0.419910,0.400749,0.166120,0.104797,0.163210,0.128524
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,3,84,0.416667,0.420702,0.401355,0.169762,0.107576,0.164669,0.128926
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,4,84,0.523810,0.421494,0.401960,0.166975,0.105683,0.163986,0.129327
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,5,84,0.404762,0.422286,0.402566,0.170974,0.108721,0.165564,0.129729
label_balanced_selection,clean_budget,material_shift,deformable_pull_policy,6,84,0.535714,0.423078,0.403172,0.167473,0.106309,0.164643,0.130131
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,0,84,0.416667,0.412854,0.392883,0.169003,0.112310,0.164461,0.127222
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,1,84,0.500000,0.397614,0.393471,0.166918,0.110923,0.164004,0.127612
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,2,84,0.476190,0.398382,0.394058,0.168046,0.111871,0.164618,0.128001
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,3,84,0.500000,0.399150,0.394647,0.167746,0.111781,0.164756,0.128390
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,4,84,0.607143,0.399918,0.395234,0.164946,0.101871,0.164061,0.128780
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,5,84,0.416667,0.400686,0.395823,0.171074,0.106453,0.166341,0.129169
label_balanced_selection,clean_budget,material_shift,mobile_place_policy,6,84,0.547619,0.401454,0.396410,0.167560,0.104028,0.165408,0.129559
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,0,84,0.535714,0.419998,0.397946,0.164533,0.106910,0.162043,0.129227
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,1,84,0.452381,0.420822,0.398577,0.167478,0.109187,0.163280,0.129645
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,2,84,0.607143,0.421646,0.399207,0.163280,0.106274,0.162137,0.130063
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,3,84,0.488095,0.422470,0.399836,0.167297,0.109330,0.163731,0.130481
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,4,84,0.440476,0.423294,0.400467,0.169170,0.110829,0.164611,0.130899
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,5,84,0.476190,0.424118,0.401097,0.168544,0.110511,0.164658,0.131318
label_balanced_selection,clean_budget,material_shift,force_limited_twist_policy,6,84,0.511905,0.424942,0.401726,0.167917,0.110193,0.164705,0.131736
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,0,84,0.559524,0.413007,0.403127,0.167686,0.107012,0.163634,0.130890
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,1,84,0.464286,0.413823,0.403751,0.170983,0.109545,0.164986,0.131304
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,2,84,0.476190,0.414639,0.404375,0.171067,0.109741,0.165267,0.131718
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,3,84,0.571429,0.415455,0.404999,0.168650,0.108121,0.164715,0.132132
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,4,84,0.488095,0.416271,0.405623,0.171591,0.110394,0.165948,0.132546
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,5,84,0.440476,0.417087,0.406247,0.173460,0.111889,0.166824,0.132960
label_balanced_selection,clean_budget,operator_bias_shift,contact_grasp_policy,6,84,0.547619,0.417903,0.406871,0.170686,0.110009,0.166153,0.133374
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,0,84,0.500000,0.389167,0.399881,0.172584,0.108963,0.159549,0.132790
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,1,84,0.452381,0.389959,0.400487,0.166436,0.109964,0.160413,0.133192
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,2,84,0.571429,0.390751,0.401093,0.163292,0.107811,0.159611,0.133593
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,3,84,0.476190,0.391543,0.401699,0.166577,0.110330,0.160951,0.133995
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,4,84,0.595238,0.392335,0.402305,0.163433,0.108178,0.160148,0.134397
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,5,84,0.452381,0.393127,0.402911,0.168146,0.111735,0.161965,0.134799
label_balanced_selection,clean_budget,operator_bias_shift,peg_search_policy,6,84,0.440476,0.377911,0.403517,0.168930,0.112437,0.162472,0.135200
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,0,84,0.428571,0.426287,0.407951,0.171992,0.111698,0.165007,0.131819
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,1,84,0.559524,0.427119,0.408587,0.168512,0.109309,0.164106,0.132241
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,2,84,0.452381,0.427951,0.409223,0.172176,0.112110,0.165585,0.132664
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,3,84,0.357143,0.428783,0.397853,0.174702,0.114184,0.166945,0.132894
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,4,84,0.500000,0.413607,0.398489,0.170866,0.111535,0.165925,0.133316
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,5,84,0.464286,0.414439,0.399125,0.172387,0.112779,0.166690,0.133738
label_balanced_selection,clean_budget,operator_bias_shift,deformable_pull_policy,6,84,0.380952,0.415271,0.399761,0.175336,0.107057,0.167931,0.134160
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,0,84,0.547619,0.407335,0.403193,0.170331,0.108575,0.166037,0.132615
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,1,84,0.476190,0.408143,0.403811,0.172910,0.110584,0.159143,0.133025
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,2,84,0.380952,0.408951,0.404429,0.176203,0.113112,0.160491,0.133435
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,3,84,0.511905,0.409759,0.405047,0.172711,0.110709,0.159578,0.133845
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,4,84,0.500000,0.410567,0.405665,0.165500,0.110940,0.160093,0.134255
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,5,84,0.404762,0.395367,0.406283,0.168794,0.113468,0.161441,0.134665
label_balanced_selection,clean_budget,operator_bias_shift,mobile_place_policy,6,84,0.440476,0.396175,0.406901,0.168158,0.113141,0.161480,0.135074
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,0,84,0.559524,0.413983,0.407885,0.168803,0.105234,0.164442,0.134366
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,1,84,0.500000,0.414847,0.408545,0.171055,0.107014,0.165461,0.134805
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,2,84,0.476190,0.415711,0.409205,0.172237,0.108017,0.166123,0.135243
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,3,84,0.523810,0.416575,0.397859,0.170495,0.106995,0.166071,0.127486
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,4,84,0.440476,0.417439,0.398519,0.173461,0.109294,0.167328,0.127924
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,5,84,0.452381,0.418303,0.399179,0.173571,0.109518,0.159629,0.128363
label_balanced_selection,clean_budget,operator_bias_shift,force_limited_twist_policy,6,84,0.523810,0.419167,0.399839,0.171895,0.108444,0.159339,0.128801
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,0,84,0.464286,0.415760,0.402547,0.171065,0.111279,0.165195,0.132837
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,1,84,0.607143,0.416600,0.403189,0.167233,0.108635,0.164178,0.133263
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,2,84,0.488095,0.401431,0.403831,0.171258,0.111700,0.165781,0.133689
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,3,84,0.535714,0.402272,0.404473,0.170283,0.111131,0.165716,0.134116
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,4,84,0.500000,0.403112,0.405115,0.171808,0.112380,0.166486,0.134542
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,5,84,0.488095,0.403952,0.405757,0.172619,0.105105,0.167017,0.134968
label_balanced_selection,clean_budget,rare_contact_mechanism,contact_grasp_policy,6,84,0.416667,0.404792,0.406399,0.175216,0.107132,0.168143,0.135394
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,0,84,0.571429,0.383687,0.405133,0.167227,0.105461,0.163331,0.130714
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,1,84,0.428571,0.384503,0.405757,0.171953,0.109031,0.165160,0.131128
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,2,84,0.428571,0.385319,0.406381,0.172394,0.109488,0.165560,0.131542
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,3,84,0.428571,0.386135,0.407005,0.172834,0.109944,0.165960,0.131956
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,4,84,0.404762,0.386952,0.407629,0.173989,0.110919,0.166598,0.132370
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,5,84,0.333333,0.387767,0.408253,0.176572,0.112933,0.167712,0.132784
label_balanced_selection,clean_budget,rare_contact_mechanism,peg_search_policy,6,84,0.500000,0.388583,0.408877,0.172013,0.109755,0.166446,0.133198
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,0,84,0.416667,0.417760,0.410917,0.175466,0.108789,0.168099,0.136187
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,1,84,0.500000,0.418616,0.411571,0.173428,0.107451,0.159682,0.128617
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,2,84,0.476190,0.419471,0.412225,0.174605,0.108448,0.160340,0.129052
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,3,84,0.452381,0.420328,0.412879,0.167778,0.108966,0.160998,0.129486
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,4,84,0.452381,0.421183,0.413533,0.168240,0.109444,0.161418,0.129921
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,5,84,0.464286,0.422040,0.402181,0.167565,0.109197,0.161719,0.130163
label_balanced_selection,clean_budget,rare_contact_mechanism,deformable_pull_policy,6,84,0.380952,0.422896,0.402835,0.170528,0.111492,0.162972,0.130597
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,0,84,0.428571,0.406728,0.412099,0.173361,0.111950,0.166156,0.133034
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,1,84,0.476190,0.407560,0.412735,0.172382,0.111377,0.166088,0.133456
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,2,84,0.380952,0.408392,0.413371,0.175689,0.113918,0.167448,0.133878
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,3,84,0.428571,0.409224,0.414007,0.174709,0.113345,0.167380,0.134300
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,4,84,0.428571,0.394047,0.402637,0.174378,0.113344,0.167788,0.134530
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,5,84,0.535714,0.394879,0.403273,0.171613,0.111473,0.167124,0.134952
label_balanced_selection,clean_budget,rare_contact_mechanism,mobile_place_policy,6,84,0.464286,0.395711,0.403909,0.174206,0.105491,0.160243,0.135375
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,0,84,0.488095,0.416280,0.406963,0.171218,0.108727,0.165537,0.136079
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,1,84,0.452381,0.417168,0.407641,0.172769,0.110002,0.166330,0.128526
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,2,84,0.452381,0.418056,0.408319,0.173249,0.110499,0.166766,0.128977
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,3,84,0.535714,0.418944,0.408997,0.171229,0.109178,0.166368,0.129428
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,4,84,0.464286,0.419832,0.409675,0.173852,0.111232,0.167519,0.129879
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,5,84,0.535714,0.420720,0.410353,0.172190,0.110171,0.167240,0.130330
label_balanced_selection,clean_budget,rare_contact_mechanism,force_limited_twist_policy,6,84,0.583333,0.421608,0.411031,0.171241,0.109630,0.159196,0.130780
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,0,84,0.583333,0.407114,0.409403,0.171659,0.106082,0.166498,0.133302
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,1,84,0.500000,0.407906,0.410009,0.174587,0.108341,0.167719,0.133704
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,2,84,0.416667,0.408698,0.410615,0.177514,0.110601,0.168941,0.134106
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,3,84,0.500000,0.409490,0.411221,0.175441,0.109227,0.160491,0.134508
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,4,84,0.500000,0.410282,0.411827,0.175869,0.109670,0.160879,0.134909
label_balanced_selection,clean_budget,intervention_gap,contact_grasp_policy,5,84,0.511905,0.411074,0.412433,0.175939,0.109853,0.161148,0.135311
