split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,material_shift,contact_grasp_policy,1,84,0.607143,0.578087,0.195354,0.094506,0.057257,0.219294,0.071814,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,contact_grasp_policy,2,84,0.595238,0.578887,0.195966,0.095295,0.057964,0.219805,0.072219,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,contact_grasp_policy,3,84,0.571429,0.579687,0.196578,0.096441,0.058930,0.220435,0.072625,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,contact_grasp_policy,4,84,0.726190,0.580487,0.197190,0.092230,0.056004,0.219280,0.073031,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,contact_grasp_policy,5,84,0.702381,0.581287,0.197802,0.093376,0.056970,0.219910,0.073437,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,contact_grasp_policy,6,84,0.595238,0.582087,0.198414,0.097022,0.059753,0.221373,0.073843,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,0,84,0.702381,0.559228,0.195214,0.089311,0.057960,0.215843,0.075898,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,1,84,0.642857,0.560004,0.195808,0.091516,0.059691,0.216819,0.076292,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,2,84,0.607143,0.560780,0.196402,0.093006,0.060904,0.217556,0.068681,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,3,84,0.535714,0.545548,0.196996,0.095567,0.062895,0.218650,0.069075,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,4,84,0.619048,0.546324,0.197590,0.093486,0.061512,0.218197,0.069468,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,5,84,0.666667,0.547100,0.198184,0.092476,0.060908,0.218101,0.069862,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,peg_search_policy,6,84,0.583333,0.547876,0.198778,0.095395,0.055154,0.219314,0.070255,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,0,84,0.500000,0.587069,0.197672,0.095967,0.059233,0.218663,0.070982,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,1,84,0.535714,0.587885,0.198296,0.095336,0.058910,0.218706,0.071396,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,2,84,0.619048,0.588701,0.198920,0.093276,0.057550,0.218272,0.071810,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,3,84,0.535714,0.589517,0.199544,0.096217,0.059823,0.219506,0.072224,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,4,84,0.571429,0.590333,0.200168,0.095586,0.059500,0.219549,0.072638,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,5,84,0.571429,0.591149,0.200792,0.096027,0.059957,0.219949,0.073052,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,deformable_pull_policy,6,84,0.547619,0.591965,0.201416,0.097181,0.060932,0.220587,0.073466,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,0,84,0.607143,0.573988,0.196307,0.097580,0.059359,0.214225,0.074180,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,1,84,0.642857,0.574780,0.196913,0.096936,0.059023,0.214256,0.074582,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,2,84,0.595238,0.575572,0.197519,0.090788,0.060024,0.215120,0.074984,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,3,84,0.690476,0.576364,0.198125,0.088358,0.058390,0.214555,0.075385,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,4,84,0.630952,0.577156,0.198731,0.090571,0.060131,0.215539,0.075787,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,5,84,0.571429,0.577948,0.199337,0.092784,0.061871,0.216522,0.076189,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,mobile_place_policy,6,84,0.714286,0.562732,0.199943,0.088926,0.059200,0.215481,0.076590,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,0,84,0.547619,0.583717,0.203983,0.100088,0.059492,0.215230,0.069907,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,1,84,0.547619,0.584565,0.204631,0.100546,0.059967,0.215646,0.070338,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,2,84,0.607143,0.585413,0.193273,0.090434,0.058196,0.215467,0.070576,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,3,84,0.595238,0.586261,0.193921,0.091250,0.058929,0.216002,0.071006,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,4,84,0.607143,0.587109,0.194569,0.091351,0.059144,0.216299,0.071437,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,5,84,0.666667,0.587957,0.195217,0.090023,0.058321,0.216119,0.071867,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,material_shift,force_limited_twist_policy,6,84,0.642857,0.588805,0.195865,0.091196,0.059314,0.216773,0.072297,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,0,84,0.607143,0.574296,0.204621,0.100566,0.057253,0.215047,0.070054,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,1,84,0.750000,0.575136,0.205263,0.096734,0.054608,0.214030,0.070480,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,2,84,0.654762,0.575976,0.205905,0.092041,0.056674,0.215395,0.070906,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,3,84,0.642857,0.576816,0.206547,0.092852,0.057403,0.215926,0.071333,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,4,84,0.642857,0.577656,0.207189,0.093306,0.057873,0.216338,0.071759,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,5,84,0.690476,0.578496,0.207831,0.092331,0.057304,0.216274,0.072185,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,contact_grasp_policy,6,84,0.666667,0.579336,0.208473,0.093499,0.058293,0.216924,0.072612,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,0,84,0.666667,0.558525,0.206809,0.098131,0.060461,0.221493,0.075716,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,1,84,0.666667,0.543333,0.207433,0.098571,0.060917,0.221893,0.076130,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,2,84,0.654762,0.544149,0.208057,0.099369,0.061633,0.214408,0.076544,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,3,84,0.607143,0.544965,0.196675,0.100458,0.062660,0.215285,0.076766,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,4,84,0.547619,0.545781,0.197299,0.094680,0.055930,0.216280,0.077180,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,5,84,0.595238,0.546597,0.197923,0.093692,0.055348,0.216204,0.077594,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,peg_search_policy,6,84,0.690476,0.547413,0.198547,0.091275,0.053728,0.215651,0.070004,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,0,84,0.619048,0.591958,0.201456,0.094427,0.060540,0.217557,0.073471,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,1,84,0.559524,0.592814,0.202110,0.096675,0.062316,0.218573,0.073905,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,2,84,0.642857,0.577662,0.202764,0.094638,0.060978,0.218159,0.074340,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,3,84,0.523810,0.578518,0.203418,0.098672,0.064052,0.219770,0.074774,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,4,84,0.571429,0.579374,0.204072,0.097706,0.063492,0.219713,0.075209,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,5,84,0.654762,0.580230,0.204726,0.095668,0.054150,0.219300,0.075643,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,deformable_pull_policy,6,84,0.595238,0.581086,0.205380,0.097917,0.055927,0.220315,0.076078,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,0,84,0.678571,0.565397,0.201986,0.098856,0.055113,0.214859,0.069959,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,1,84,0.547619,0.566229,0.202622,0.095230,0.057953,0.216577,0.070381,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,2,84,0.630952,0.567061,0.203258,0.093179,0.056602,0.216151,0.070803,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,3,84,0.523810,0.567893,0.203894,0.096843,0.059403,0.217631,0.071226,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,4,84,0.583333,0.568725,0.204530,0.095506,0.058570,0.217444,0.071648,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,5,84,0.630952,0.569557,0.205166,0.094527,0.057997,0.217375,0.072070,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,mobile_place_policy,6,84,0.630952,0.570389,0.205802,0.094977,0.058463,0.217783,0.072492,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,0,84,0.559524,0.574630,0.197284,0.102098,0.063804,0.216212,0.073244,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,1,84,0.654762,0.575518,0.197962,0.091717,0.053740,0.215695,0.073695,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,2,84,0.678571,0.576406,0.198640,0.091482,0.053718,0.215893,0.074146,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,3,84,0.666667,0.577294,0.199318,0.092320,0.054474,0.216448,0.074597,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,4,84,0.547619,0.578182,0.199996,0.096371,0.057566,0.218075,0.075047,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,5,84,0.642857,0.579070,0.200674,0.093994,0.055986,0.217558,0.075498,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,operator_bias_shift,force_limited_twist_policy,6,84,0.690476,0.579958,0.201352,0.093046,0.055445,0.217518,0.075949,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,0,84,0.595238,0.568001,0.206934,0.097110,0.063025,0.219255,0.075527,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,1,84,0.595238,0.568865,0.207594,0.097576,0.055504,0.219679,0.075966,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,2,84,0.666667,0.569729,0.208254,0.095901,0.054430,0.219389,0.076404,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,3,84,0.738095,0.570593,0.208914,0.094225,0.053356,0.219098,0.076843,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,4,84,0.654762,0.571457,0.209574,0.097191,0.055655,0.220356,0.077281,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,5,84,0.630952,0.572321,0.210234,0.098373,0.056658,0.221018,0.077720,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,contact_grasp_policy,6,84,0.595238,0.573185,0.210894,0.099911,0.057919,0.221799,0.078158,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,peg_search_policy,0,84,0.607143,0.543998,0.202948,0.099589,0.055144,0.222061,0.076974,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,peg_search_policy,1,84,0.619048,0.544838,0.203590,0.099686,0.055354,0.222354,0.077400,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,peg_search_policy,2,84,0.714286,0.545678,0.204232,0.097283,0.053747,0.221814,0.077827,minus_mechanism_coverage,does not cover rare causal mechanisms
combined_stress,rare_contact_mechanism,peg_search_policy,3,84,0.571429,0.546518,0.204874,0.102022,0.057331,0.223655,0.078253,minus_mechanism_coverage,does not cover rare causal mechanisms
