method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,ablation,ablation_note
minus_interventional_contrast,peg_search_policy,counterfactual_missing,small_budget,combined_stress,5,96,0.52722000,0.60416667,0.48778406,0.66494856,0.16251685,0.08763856,0.05861458,0.17632552,0.13761863,0.06764914,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,counterfactual_missing,small_budget,combined_stress,6,96,0.52722000,0.68750000,0.57807613,0.66585856,0.16330885,0.08568066,0.05753136,0.17683752,0.11814540,0.06818098,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,counterfactual_missing,small_budget,combined_stress,7,96,0.52722000,0.58333333,0.47202318,0.66676856,0.16410085,0.08934775,0.05215664,0.17734952,0.13151466,0.06871282,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,counterfactual_missing,small_budget,combined_stress,8,96,0.52722000,0.53125000,0.41656855,0.66767856,0.16489285,0.09145235,0.05375467,0.16985752,0.13854018,0.06924466,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,counterfactual_missing,small_budget,combined_stress,9,96,0.52722000,0.66666667,0.55990016,0.66858856,0.16568485,0.08793194,0.05164020,0.17036952,0.12272819,0.06977650,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55000000,0.63541667,0.51789317,0.66200300,0.17220000,0.08583710,0.05843633,0.16953800,0.13419911,0.06768200,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55000000,0.48958333,0.36074371,0.66292700,0.17300400,0.09076265,0.06189933,0.17005800,0.15265386,0.06822208,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55000000,0.68750000,0.57342505,0.66385100,0.17380800,0.08537570,0.05855609,0.17057800,0.11923486,0.06876216,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55000000,0.71875000,0.61201770,0.66477500,0.17461200,0.08498876,0.05050884,0.17109800,0.11612087,0.06930224,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55000000,0.69791667,0.59414466,0.66569900,0.16341000,0.08570808,0.05125336,0.17161800,0.11878297,0.06960220,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55000000,0.58333333,0.47037970,0.66662300,0.16421400,0.08969613,0.05409762,0.17213800,0.13343148,0.07014228,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55000000,0.60416667,0.49128090,0.66754700,0.16501800,0.08962168,0.05426063,0.17265800,0.13158623,0.07068236,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55000000,0.55208333,0.43580570,0.66847100,0.16582200,0.09173474,0.05586738,0.16517400,0.13862223,0.07122244,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55000000,0.58333333,0.46783507,0.66939500,0.16662600,0.09134779,0.05582414,0.16569400,0.13550824,0.07176252,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55000000,0.62500000,0.51099261,0.67031900,0.16743000,0.09064834,0.05557464,0.16621400,0.13112549,0.07230260,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,0,96,0.57250000,0.51041667,0.38594226,0.66379400,0.17475540,0.09301821,0.05525619,0.17752200,0.14178333,0.07074111,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,1,96,0.57250000,0.46875000,0.34008475,0.66471100,0.17555340,0.09481453,0.05665233,0.17803800,0.14754533,0.07127707,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,2,96,0.57250000,0.65625000,0.54056767,0.66562800,0.17635140,0.08973585,0.05351098,0.17055000,0.12539484,0.07181303,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,3,96,0.57250000,0.64583333,0.53383307,0.66654500,0.16514340,0.09013845,0.05404489,0.17106600,0.12678296,0.07210887,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,4,96,0.57250000,0.61458333,0.49910373,0.66746200,0.16594140,0.09162227,0.05523478,0.17158200,0.13127622,0.07264483,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,5,96,0.57250000,0.58333333,0.46437439,0.66837900,0.16673940,0.09310610,0.05642468,0.17209800,0.13576948,0.07318079,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,6,96,0.57250000,0.55208333,0.42964504,0.66929600,0.16753740,0.09458992,0.05761457,0.17261400,0.14026274,0.07371675,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,7,96,0.57250000,0.67708333,0.55875105,0.65620600,0.16833540,0.09138625,0.05571071,0.17313000,0.12628503,0.07425271,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,8,96,0.57250000,0.56250000,0.44223840,0.65712300,0.16913340,0.08736607,0.05807037,0.17364600,0.14044805,0.06678467,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,peg_search_policy,compound_spurious_shift,small_budget,combined_stress,9,96,0.57250000,0.53125000,0.40750905,0.65804000,0.16993140,0.08884989,0.05926026,0.17416200,0.14494131,0.06732063,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,0,96,0.26100000,0.65625000,0.57400187,0.69157000,0.13523864,0.08457557,0.04922633,0.16600600,0.12516247,0.05448277,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,1,96,0.26100000,0.69791667,0.61720054,0.69246600,0.13601864,0.08385921,0.04895939,0.16651000,0.12075875,0.05500637,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,2,96,0.26100000,0.70833333,0.63275313,0.69336200,0.12479264,0.08362412,0.04906771,0.16701400,0.11959364,0.05528985,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,3,96,0.26100000,0.70833333,0.63143914,0.69425800,0.12557264,0.08415776,0.04962577,0.16751800,0.12026491,0.05581345,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,4,96,0.26100000,0.67708333,0.59674065,0.69515400,0.12635264,0.08562890,0.05080258,0.16802200,0.12474244,0.05633705,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,5,96,0.26100000,0.62500000,0.54130659,0.69605000,0.12713264,0.08772504,0.05239189,0.16052200,0.13175747,0.05686065,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,6,96,0.26100000,0.65625000,0.57337710,0.69694600,0.12791264,0.08732118,0.05233120,0.16102600,0.12862250,0.05738425,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,7,96,0.26100000,0.71875000,0.64143340,0.69784200,0.12869264,0.08597982,0.05165176,0.16153000,0.11167628,0.05790785,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,8,96,0.26100000,0.67708333,0.60217003,0.69873800,0.12947264,0.08776346,0.04503082,0.16203400,0.11742256,0.05843145,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,9,96,0.26100000,0.67708333,0.60085603,0.69963400,0.13025264,0.08829710,0.04558887,0.16253800,0.11809383,0.05895505,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,0,96,0.28350000,0.68750000,0.60278984,0.69627300,0.12828404,0.08837179,0.05252742,0.16765000,0.12533417,0.05901568,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,1,96,0.28350000,0.62500000,0.53731843,0.69716200,0.12905804,0.09077621,0.05431862,0.16815000,0.12360770,0.05953516,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,2,96,0.28350000,0.67708333,0.59821883,0.69805100,0.12983204,0.08974312,0.04583706,0.16865000,0.11792999,0.06005464,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,3,96,0.28350000,0.63541667,0.55836384,0.69894000,0.13060604,0.08351853,0.04673552,0.16915000,0.12319078,0.06057412,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,4,96,0.28350000,0.68750000,0.61270097,0.69982900,0.13138004,0.08248544,0.04625797,0.16965000,0.11751307,0.06109360,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,5,96,0.28350000,0.69791667,0.62252543,0.70071800,0.13215404,0.08270235,0.04660541,0.17015000,0.11691035,0.06161308,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,6,96,0.28350000,0.69791667,0.62250236,0.70160700,0.13292804,0.08323177,0.04715911,0.17065000,0.11757639,0.05412856,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,7,96,0.28350000,0.62500000,0.54330148,0.70249600,0.13370204,0.08594868,0.04915656,0.17115000,0.12712367,0.05464804,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,8,96,0.28350000,0.65625000,0.57538228,0.70338500,0.13447604,0.08554059,0.04909150,0.17165000,0.12398346,0.05516752,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,9,96,0.28350000,0.56250000,0.47392507,0.70427400,0.13525004,0.08888250,0.05150145,0.17215000,0.13606824,0.05568700,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,0,96,0.33220000,0.57291667,0.48002118,0.69393960,0.14348293,0.09375605,0.04908716,0.16294520,0.13146451,0.05758766,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,1,96,0.33220000,0.63541667,0.54537335,0.69490560,0.14432293,0.09245697,0.04845133,0.16348920,0.12457573,0.05815246,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,2,96,0.33220000,0.59375000,0.49944385,0.69587160,0.14516293,0.09428289,0.04987801,0.16403320,0.13037444,0.05871726,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,3,96,0.33220000,0.64583333,0.55366785,0.69683760,0.14600293,0.09329631,0.04944843,0.16457720,0.12475441,0.05928206,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,4,96,0.33220000,0.63541667,0.54708423,0.69780360,0.14684293,0.08618073,0.04977612,0.16512120,0.12626663,0.05984686,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,5,96,0.33220000,0.63541667,0.54566740,0.69876960,0.14768293,0.08675665,0.05037779,0.16566520,0.12699035,0.06041166,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,6,96,0.33220000,0.54166667,0.44409706,0.69973560,0.14852293,0.09014507,0.05283572,0.16620920,0.13913281,0.06097646,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,7,96,0.33220000,0.66666667,0.57886950,0.68669460,0.13735693,0.08651476,0.05071891,0.16675320,0.12462416,0.06130114,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,8,96,0.33220000,0.64583333,0.55519634,0.68766060,0.13819693,0.08771568,0.05173309,0.16729720,0.12788538,0.06186594,minus_interventional_contrast,removes do-effect contrast
minus_interventional_contrast,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,9,96,0.33220000,0.66666667,0.57603584,0.68862660,0.13903693,0.08766660,0.05192226,0.16784120,0.12607159,0.06243074,minus_interventional_contrast,removes do-effect contrast
